,Date,Open,High,Low,Close,Volume
0,2021-12-23 00:00:00+05:30,1040.0,1143.9000244140625,1040.0,1121.1500244140625,18407607
1,2021-12-24 00:00:00+05:30,1107.0,1124.5999755859375,1026.199951171875,1076.050048828125,4055492
2,2021-12-27 00:00:00+05:30,1050.0,1067.9000244140625,1025.300048828125,1037.25,622621
3,2021-12-28 00:00:00+05:30,1040.0,1047.5,997.0,1002.6500244140625,556747
4,2021-12-29 00:00:00+05:30,1000.0,1100.0,995.0999755859375,1075.949951171875,1378582
5,2021-12-30 00:00:00+05:30,1062.0,1080.0,1021.0,1030.8499755859375,498282
6,2021-12-31 00:00:00+05:30,1050.0,1060.449951171875,1027.0,1037.3499755859375,284128
7,2022-01-03 00:00:00+05:30,1039.0,1072.0,1037.3499755859375,1044.449951171875,215529
8,2022-01-04 00:00:00+05:30,1053.0,1059.9000244140625,1025.0,1039.949951171875,213176
9,2022-01-05 00:00:00+05:30,1040.5,1052.4000244140625,1021.75,1032.1500244140625,313959
10,2022-01-06 00:00:00+05:30,1032.0,1050.0,1008.0999755859375,1017.2999877929688,146411
11,2022-01-07 00:00:00+05:30,1025.0,1035.0,1008.0999755859375,1015.5999755859375,428591
12,2022-01-10 00:00:00+05:30,1025.4000244140625,1085.0,1007.0,1076.699951171875,567239
13,2022-01-11 00:00:00+05:30,1055.0,1078.0,1050.0,1060.3499755859375,128228
14,2022-01-12 00:00:00+05:30,1067.0,1146.949951171875,1054.8499755859375,1113.8499755859375,730700
15,2022-01-13 00:00:00+05:30,1128.949951171875,1135.4000244140625,1086.0,1095.800048828125,225465
16,2022-01-14 00:00:00+05:30,1098.949951171875,1173.300048828125,1080.199951171875,1132.3499755859375,566519
17,2022-01-17 00:00:00+05:30,1140.0,1222.199951171875,1131.199951171875,1195.4000244140625,583847
18,2022-01-18 00:00:00+05:30,1200.0,1233.9000244140625,1170.0,1186.0999755859375,366809
19,2022-01-19 00:00:00+05:30,1181.0,1262.0,1161.5999755859375,1252.5,726246
20,2022-01-20 00:00:00+05:30,1260.0,1343.0,1260.0,1290.0,734732
21,2022-01-21 00:00:00+05:30,1290.0,1325.0,1198.25,1225.6500244140625,416887
22,2022-01-24 00:00:00+05:30,1225.9000244140625,1264.9000244140625,1131.199951171875,1233.0,563290
23,2022-01-25 00:00:00+05:30,1215.0,1267.0,1172.6500244140625,1203.5,261620
24,2022-01-27 00:00:00+05:30,1174.0,1184.1500244140625,1145.0,1160.6500244140625,171606
25,2022-01-28 00:00:00+05:30,1171.0,1194.949951171875,1081.0,1099.949951171875,251084
26,2022-01-31 00:00:00+05:30,1095.0,1110.0,1057.25,1085.6500244140625,578066
27,2022-02-01 00:00:00+05:30,1097.0,1110.9000244140625,1074.300048828125,1084.6500244140625,165684
28,2022-02-02 00:00:00+05:30,1091.9000244140625,1133.8499755859375,1081.1500244140625,1110.550048828125,371234
29,2022-02-03 00:00:00+05:30,1114.9000244140625,1150.0,1105.050048828125,1139.050048828125,216840
30,2022-02-04 00:00:00+05:30,1145.0,1194.25,1130.0,1182.8499755859375,326620
31,2022-02-07 00:00:00+05:30,1180.0,1189.949951171875,1136.5,1153.949951171875,74940
32,2022-02-08 00:00:00+05:30,1150.0,1165.0,1103.550048828125,1124.6500244140625,117714
33,2022-02-09 00:00:00+05:30,1136.0,1196.0,1132.949951171875,1188.25,170311
34,2022-02-10 00:00:00+05:30,1197.75,1223.9000244140625,1175.0,1189.3499755859375,126519
35,2022-02-11 00:00:00+05:30,1180.1500244140625,1203.25,1135.0,1148.550048828125,134810
36,2022-02-14 00:00:00+05:30,1125.0,1129.6500244140625,1060.199951171875,1074.0,106853
37,2022-02-15 00:00:00+05:30,1026.0,1086.199951171875,1026.0,1060.199951171875,181902
38,2022-02-16 00:00:00+05:30,1075.0,1140.0,1070.0,1132.6500244140625,135666
39,2022-02-17 00:00:00+05:30,1132.6500244140625,1138.8499755859375,1050.0,1057.5999755859375,182578
40,2022-02-18 00:00:00+05:30,1060.0,1068.8499755859375,1020.0,1025.5999755859375,133446
41,2022-02-21 00:00:00+05:30,1006.0,1025.0,980.0,988.5,140486
42,2022-02-22 00:00:00+05:30,975.0,979.4500122070312,930.0499877929688,952.0999755859375,500950
43,2022-02-23 00:00:00+05:30,967.4000244140625,1000.0,960.0,988.6500244140625,164294
44,2022-02-24 00:00:00+05:30,937.0,978.7000122070312,921.0,967.4000244140625,380963
45,2022-02-25 00:00:00+05:30,967.0,1007.9500122070312,954.0499877929688,1000.4000244140625,190163
46,2022-02-28 00:00:00+05:30,980.0,1049.949951171875,961.0499877929688,1029.449951171875,374815
47,2022-03-02 00:00:00+05:30,1029.449951171875,1105.050048828125,983.0999755859375,1088.9000244140625,327979
48,2022-03-03 00:00:00+05:30,1090.5,1132.0,1035.0,1045.25,140688
49,2022-03-04 00:00:00+05:30,1030.0,1055.25,982.0,993.0,167772
50,2022-03-07 00:00:00+05:30,975.0,984.0,920.0,926.4500122070312,125125
51,2022-03-08 00:00:00+05:30,938.0,979.9500122070312,933.75,950.1500244140625,223143
52,2022-03-09 00:00:00+05:30,958.6500244140625,1000.0,950.4500122070312,975.2000122070312,118129
53,2022-03-10 00:00:00+05:30,999.6500244140625,1019.0,997.6500244140625,1002.2999877929688,82256
54,2022-03-11 00:00:00+05:30,1000.0,1029.0,980.0499877929688,1005.5999755859375,75150
55,2022-03-14 00:00:00+05:30,1015.1500244140625,1036.9000244140625,997.8499755859375,1007.8499755859375,101521
56,2022-03-15 00:00:00+05:30,1021.7000122070312,1021.7000122070312,988.5499877929688,994.0499877929688,58635
57,2022-03-16 00:00:00+05:30,1008.9000244140625,1020.0,996.75,999.4500122070312,47771
58,2022-03-17 00:00:00+05:30,1015.0,1018.8499755859375,985.0,998.2999877929688,167762
59,2022-03-21 00:00:00+05:30,1003.4000244140625,1009.6500244140625,986.2000122070312,998.8499755859375,77502
60,2022-03-22 00:00:00+05:30,998.7000122070312,998.7000122070312,963.0,979.9500122070312,86510
61,2022-03-23 00:00:00+05:30,993.0,994.0999755859375,957.0,968.0999755859375,136125
62,2022-03-24 00:00:00+05:30,969.0,979.0,954.7000122070312,969.0999755859375,56943
63,2022-03-25 00:00:00+05:30,971.0,981.0,952.0499877929688,957.4000244140625,42411
64,2022-03-28 00:00:00+05:30,963.0,994.0,945.0,971.0,75176
65,2022-03-29 00:00:00+05:30,984.0,1015.5999755859375,970.25,1007.4000244140625,218639
66,2022-03-30 00:00:00+05:30,1007.5999755859375,1015.25,995.0,1011.2000122070312,87627
67,2022-03-31 00:00:00+05:30,1010.0,1021.9500122070312,995.2999877929688,1014.5,194752
68,2022-04-01 00:00:00+05:30,1001.1500244140625,1029.5,998.0,1017.4000244140625,46621
69,2022-04-04 00:00:00+05:30,1017.4000244140625,1029.949951171875,1005.0999755859375,1016.6500244140625,69906
70,2022-04-05 00:00:00+05:30,1017.0,1019.9500122070312,991.1500244140625,997.6500244140625,243706
71,2022-04-06 00:00:00+05:30,997.3499755859375,1010.0,990.9500122070312,997.75,33361
72,2022-04-07 00:00:00+05:30,1004.9000244140625,1007.0999755859375,990.0999755859375,994.6500244140625,33137
73,2022-04-08 00:00:00+05:30,995.0,1032.0,984.0499877929688,1011.0,110819
74,2022-04-11 00:00:00+05:30,1015.0,1049.0,1015.0,1028.0999755859375,137168
75,2022-04-12 00:00:00+05:30,1027.800048828125,1027.800048828125,986.0,989.9000244140625,67343
76,2022-04-13 00:00:00+05:30,995.0,1004.75,986.8499755859375,988.9000244140625,29917
77,2022-04-18 00:00:00+05:30,988.0,988.6500244140625,962.0,977.3499755859375,64414
78,2022-04-19 00:00:00+05:30,988.7000122070312,999.9000244140625,976.9500122070312,979.0,32234
79,2022-04-20 00:00:00+05:30,988.0,1000.0,978.0,996.4500122070312,127861
80,2022-04-21 00:00:00+05:30,999.0,1004.0,992.0,996.6500244140625,29347
81,2022-04-22 00:00:00+05:30,978.0,1000.0,978.0,996.0499877929688,110368
82,2022-04-25 00:00:00+05:30,995.7999877929688,1029.5999755859375,978.0,993.1500244140625,82635
83,2022-04-26 00:00:00+05:30,1002.0,1004.8499755859375,983.0999755859375,988.1500244140625,164122
84,2022-04-27 00:00:00+05:30,985.0,1007.0,977.8499755859375,979.0,165075
85,2022-04-28 00:00:00+05:30,983.0,999.9000244140625,971.3499755859375,978.0,102741
86,2022-04-29 00:00:00+05:30,988.75,1019.3499755859375,976.0,994.9000244140625,184311
87,2022-05-02 00:00:00+05:30,988.0,994.7000122070312,973.25,976.4000244140625,27642
88,2022-05-04 00:00:00+05:30,984.0,995.0,976.0,984.4000244140625,226428
89,2022-05-05 00:00:00+05:30,994.8499755859375,994.8499755859375,921.0499877929688,943.4500122070312,178969
90,2022-05-06 00:00:00+05:30,940.0,949.4500122070312,908.0999755859375,919.4000244140625,106802
91,2022-05-09 00:00:00+05:30,919.4000244140625,919.4000244140625,841.3499755859375,882.7000122070312,94536
92,2022-05-10 00:00:00+05:30,870.1500244140625,891.8499755859375,825.0,833.9000244140625,316525
93,2022-05-11 00:00:00+05:30,835.0499877929688,864.5499877929688,779.4500122070312,814.25,327852
94,2022-05-12 00:00:00+05:30,800.0,834.0,790.0,796.4000244140625,74632
95,2022-05-13 00:00:00+05:30,819.9500122070312,850.0,818.2999877929688,829.4000244140625,237448
96,2022-05-16 00:00:00+05:30,829.0,873.75,827.1500244140625,858.9000244140625,153281
97,2022-05-17 00:00:00+05:30,868.5,870.0,847.5499877929688,868.75,108988
98,2022-05-18 00:00:00+05:30,884.2000122070312,920.7999877929688,871.2000122070312,912.7000122070312,154978
99,2022-05-19 00:00:00+05:30,890.0,902.7999877929688,878.1500244140625,885.0499877929688,57579
100,2022-05-20 00:00:00+05:30,887.4500122070312,921.0,885.0499877929688,915.75,83487
101,2022-05-23 00:00:00+05:30,920.0,928.0,901.3499755859375,919.7000122070312,98518
102,2022-05-24 00:00:00+05:30,927.0,944.5,910.0499877929688,923.25,69557
103,2022-05-25 00:00:00+05:30,933.0,945.0,878.0499877929688,892.5499877929688,76545
104,2022-05-26 00:00:00+05:30,904.7999877929688,919.9500122070312,887.5999755859375,914.6500244140625,145727
105,2022-05-27 00:00:00+05:30,919.9000244140625,920.9000244140625,874.9500122070312,880.7999877929688,55129
106,2022-05-30 00:00:00+05:30,885.5999755859375,896.0,846.5,865.4000244140625,103663
107,2022-05-31 00:00:00+05:30,874.4000244140625,892.0,845.4500122070312,864.25,790569
108,2022-06-01 00:00:00+05:30,870.0,880.0,852.75,876.9500122070312,74221
109,2022-06-02 00:00:00+05:30,876.9500122070312,880.0,856.1500244140625,878.1500244140625,57496
110,2022-06-03 00:00:00+05:30,884.0,910.5,871.0499877929688,875.25,57782
111,2022-06-06 00:00:00+05:30,874.9500122070312,874.9500122070312,845.0,846.2999877929688,31197
112,2022-06-07 00:00:00+05:30,845.8499755859375,845.8499755859375,827.0,828.5499877929688,20065
113,2022-06-08 00:00:00+05:30,830.0,830.0,790.5,801.2000122070312,248853
114,2022-06-09 00:00:00+05:30,790.1500244140625,804.5499877929688,766.0,771.2999877929688,140471
115,2022-06-10 00:00:00+05:30,765.0,765.0,736.2999877929688,753.2000122070312,150491
116,2022-06-13 00:00:00+05:30,749.9000244140625,757.0,736.2000122070312,745.2000122070312,114720
117,2022-06-14 00:00:00+05:30,738.0,749.8499755859375,708.0,712.4000244140625,44771
118,2022-06-15 00:00:00+05:30,715.0,748.9000244140625,708.0499877929688,743.3499755859375,73936
119,2022-06-16 00:00:00+05:30,754.5,754.5,713.9000244140625,738.0,62613
120,2022-06-17 00:00:00+05:30,739.0,751.2999877929688,725.0,749.5,52302
