,Date,Open,High,Low,Close,Volume
0,2010-10-20 00:00:00+05:30,254.7521505042105,280.96972071507145,254.7521505042105,265.840576171875,41372574
1,2010-10-21 00:00:00+05:30,264.7130189565435,286.51400201166024,259.16877612060085,280.73486328125,8078620
2,2010-10-22 00:00:00+05:30,281.9094590009269,283.3190062959315,271.1029297392247,277.2109680175781,2887285
3,2010-10-25 00:00:00+05:30,277.72779562363644,287.87655353928284,275.04967865609973,283.9298095703125,2361102
4,2010-10-26 00:00:00+05:30,283.9298213009272,283.9298213009272,266.0755545006908,268.001953125,815185
5,2010-10-27 00:00:00+05:30,269.6933684349473,275.33155732208905,263.1154813999486,272.6534118652344,692403
6,2010-10-28 00:00:00+05:30,275.1436380177687,276.27128739643524,267.86097653027764,271.7137451171875,305955
7,2010-10-29 00:00:00+05:30,272.5125170742057,272.5125170742057,258.41704205312607,262.2228088378906,437923
8,2010-11-01 00:00:00+05:30,263.1155062720375,266.686348100518,257.5712924110539,259.16876220703125,340688
9,2010-11-02 00:00:00+05:30,259.3567194740337,264.994909027817,258.4170212150698,259.8265686035156,228621
10,2010-11-03 00:00:00+05:30,260.29641284569965,266.6863494157513,259.82656372503953,264.5250549316406,237572
11,2010-11-04 00:00:00+05:30,266.40442450779364,274.20390765208833,262.1757828489398,267.7669982910156,288647
12,2010-11-08 00:00:00+05:30,267.8140093805722,276.6471674632753,266.02858838683153,272.1366271972656,265486
13,2010-11-09 00:00:00+05:30,266.8743048319306,273.92204175530907,255.97379932164228,271.7137451171875,206968
14,2010-11-10 00:00:00+05:30,271.5727558219131,274.6737481371906,267.907938900955,269.45843505859375,140632
15,2010-11-11 00:00:00+05:30,268.75371352740945,272.51250672359697,264.055222032175,266.7333679199219,200646
16,2010-11-12 00:00:00+05:30,265.93451801506365,267.8139139020959,249.066928458027,263.3033752441406,350592
17,2010-11-15 00:00:00+05:30,253.95343677269798,263.3034452681869,253.95343677269798,259.2627258300781,63023
18,2010-11-16 00:00:00+05:30,266.310503366623,266.310503366623,251.8861281367451,253.95347595214844,88376
19,2010-11-18 00:00:00+05:30,255.59793710350095,258.0881318582005,244.83838011847487,249.95974731445312,104928
20,2010-11-19 00:00:00+05:30,247.14064432976198,251.83913566682972,241.31450360087192,246.52984619140625,100220
21,2010-11-22 00:00:00+05:30,247.32857553824275,262.83359570203737,247.32857553824275,259.7325744628906,135986
22,2010-11-23 00:00:00+05:30,258.32299605530767,258.32299605530767,249.53681328549257,254.84613037109375,77655
23,2010-11-24 00:00:00+05:30,253.67155167126487,257.00746895644653,241.54942141848764,246.57681274414062,161468
24,2010-11-25 00:00:00+05:30,239.9989016226466,254.65819848883132,202.97480027154083,246.99966430664062,1320525
25,2010-11-26 00:00:00+05:30,246.6707907614939,271.2908963960432,240.656727693629,250.75848388671875,1179763
